race_id,date,race_datetime,horse_id,horse_name,draw,weight,distance,field_size,age,handicap_points,form_avg_3,form_avg_5,form_avg_10,form_var_5,last_run_perf,trend_3_10,days_since_last_race,fatigue_score,recovery_score,short_rest_flag,long_layoff_flag,race_frequency_3,race_frequency_5,seasonal_race_load,pace_hint,style_front_prob,style_presser_prob,style_stalker_prob,style_closer_prob,distance_fit,surface_fit,track_fit,career_starts,career_wins,career_places,last_year_starts,last_year_wins,last_year_places,jockey_horse_combo_starts,jockey_horse_combo_wins,history_avg_finish_position,history_avg_field_size,history_avg_weight,history_avg_odds,history_avg_handicap_points,history_avg_race_time_seconds,history_avg_prize,history_avg_s20,workout_count,workout_avg_time_seconds,workout_best_time_seconds,workout_avg_distance,workout_avg_speed_index,workout_best_speed_index,days_since_last_workout,history_missing,career_summary_missing,workout_missing,age_missing,handicap_missing,odds_missing,market_probability,implied_probability,odds,is_winner,track,surface,track_condition
Ankara-2026-09-10-5,2026-09-10,2026-09-10 16:30:00,TATÇAĞ  K Kulaklık takılacağını ifade eder.-4,TATÇAĞ  K Kulaklık takılacağını ifade eder.,4,58.0,1400.0,8.0,3.0,72.0,0.43333333333333335,0.4946153846153846,0.6473076923076924,0.1453372781065089,0.0,-0.213974358974359,35.0,0.8933094060543487,0.6961535162294523,0.0,0.0,0.08571428571428572,0.14285714285714285,0.03333333333333333,0.0,0.25,0.25,0.25,0.25,0.6973076923076923,0.7223076923076923,0.4182692307692308,11.0,4.0,10.0,11.0,4.0,10.0,1.0,1.0,2.1818181818181817,5.2727272727272725,56.31818181818182,5.245454545454546,62.90909090909091,91.93454545454546,316.9,19.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2.0,1,ANKARA,Kum,NORMAL
Ankara-2026-09-10-5,2026-09-10,2026-09-10 16:30:00,MISFIT-5,MISFIT,5,56.0,1400.0,8.0,3.0,67.0,0.5833333333333334,0.31666666666666665,0.14833333333333334,0.3763888888888889,0.25,0.43500000000000005,21.0,0.5926665999540697,0.6997173733076438,0.0,0.0,0.14285714285714285,0.23809523809523808,0.03333333333333333,0.0,0.25,0.25,0.25,0.25,0.4533333333333333,0.18518518518518523,0.369047619047619,16.0,3.0,9.0,15.0,3.0,8.0,6.0,1.0,3.1875,5.1875,56.125,5.459375,56.666666666666664,90.67437499999998,201.03571428571428,18.4375,1.0,77.5,77.5,1200.0,15.483870967741936,15.483870967741936,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,6.0,0,ANKARA,Kum,NORMAL
Ankara-2026-09-10-5,2026-09-10,2026-09-10 16:30:00,DOLCE MARE-6,DOLCE MARE,6,55.0,1400.0,8.0,3.0,53.0,0.5968253968253969,0.5164285714285715,0.5861607142857143,0.07267885487528346,0.6,0.010664682539682668,58.0,0.9933071490757153,0.7240184297768296,0.0,0.0,0.05172413793103448,0.08620689655172414,0.025,0.0,0.25,0.25,0.25,0.25,0.6259920634920635,0.6460884353741497,0.5101190476190477,8.0,1.0,4.0,7.0,1.0,4.0,5.0,1.0,4.375,9.0,56.1875,12.0625,50.42857142857143,101.58500000000001,226.75,18.25,4.0,77.65,76.4,1200.0,15.455326398538194,15.706806282722512,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05434782608695653,0.05434782608695653,18.4,0,ANKARA,Kum,NORMAL
Ankara-2026-09-10-5,2026-09-10,2026-09-10 16:30:00,ROSAS DEL ROSEDAL-7,ROSAS DEL ROSEDAL,7,55.0,1400.0,8.0,3.0,63.0,-2.0,-1.05,-0.6816666666666666,5.2,-1.0,-1.3183333333333334,14.0,0.3775406687981454,0.538731772382766,0.0,0.0,0.21428571428571427,0.35714285714285715,0.09166666666666666,0.0,0.25,0.25,0.25,0.25,-0.0111111111111111,-0.4083333333333334,-0.515,25.0,3.0,10.0,22.0,2.0,8.0,5.0,0.0,4.0,4.08,56.82,10.529999999999996,58.25,351.80319999999995,141.63095238095238,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03696857670979667,0.03696857670979667,27.05,0,ANKARA,Kum,NORMAL
Ankara-2026-09-10-5,2026-09-10,2026-09-10 16:30:00,ZEYREK-8,ZEYREK,8,55.0,1400.0,8.0,3.0,56.0,0.17063492063492067,-1.7976190476190474,-1.057142857142857,16.362528344671205,0.33333333333333337,1.2277777777777776,21.0,0.5926665999540697,0.6814571109658357,0.0,0.0,0.14285714285714285,0.23809523809523808,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,-0.04761904761904761,-0.16666666666666666,-0.25793650793650785,17.0,3.0,7.0,17.0,3.0,7.0,1.0,0.0,4.411764705882353,4.705882352941177,56.794117647058826,8.28823529411765,53.294117647058826,110.31470588235294,181.4375,17.823529411764707,3.0,78.33333333333333,77.5,1200.0,15.320122863095037,15.483870967741936,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04576659038901602,0.04576659038901602,21.85,0,ANKARA,Kum,NORMAL
Ankara-2026-09-10-6,2026-09-10,2026-09-10 17:00:00,MAGIC SELECTRA-1,MAGIC SELECTRA,1,60.0,1600.0,4.0,4.0,100.0,0.5833333333333334,0.25,-0.5833333333333333,0.625,0.0,1.1666666666666665,19.0,0.5312093733737563,0.6827993860934125,0.0,0.0,0.15789473684210525,0.2631578947368421,0.041666666666666664,0.0,0.25,0.25,0.25,0.25,-0.09791666666666665,-1.6439393939393943,0.0,24.0,8.0,17.0,13.0,2.0,10.0,3.0,1.0,3.6666666666666665,3.4583333333333335,57.708333333333336,8.410416666666666,90.625,90.90916666666669,412.79411764705884,18.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6060606060606061,0.6060606060606061,1.65,1,ANKARA,Cim,NORMAL
Ankara-2026-09-10-6,2026-09-10,2026-09-10 17:00:00,BATTLE FOR GLORY-2,BATTLE FOR GLORY,2,58.0,1600.0,4.0,4.0,104.0,-0.7777777777777777,-0.06666666666666665,0.24666666666666667,1.8555555555555556,0.6666666666666667,-1.0244444444444443,123.0,0.9999980052702785,0.6851279027731966,0.0,1.0,0.024390243902439025,0.04065040650406504,0.0,0.0,0.25,0.25,0.25,0.25,0.14166666666666666,0.3431818181818182,0.4902777777777778,29.0,10.0,21.0,7.0,3.0,6.0,1.0,0.0,3.103448275862069,4.379310344827586,56.93103448275862,6.472413793103449,76.32142857142857,441.40413793103437,251.89285714285714,18.620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5263157894736842,0.5263157894736842,1.9,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-6,2026-09-10,2026-09-10 17:00:00,FAST PILOT-3,FAST PILOT,3,58.0,1600.0,4.0,5.0,89.0,0.5,0.5914285714285714,0.5123809523809524,0.14893877551020407,0.0,-0.012380952380952381,19.0,0.5312093733737563,0.6799045816069196,0.0,0.0,0.15789473684210525,0.2631578947368421,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,0.14555600649350658,0.575831575831576,0.5426555470673119,49.0,6.0,26.0,20.0,4.0,12.0,13.0,2.0,3.693877551020408,7.285714285714286,56.03061224489796,11.675510204081633,69.75510204081633,118.74387755102045,125.68837209302325,17.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1694915254237288,0.1694915254237288,5.9,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-6,2026-09-10,2026-09-10 17:00:00,MOUNTAIN-4,MOUNTAIN,4,58.0,1600.0,4.0,6.0,97.0,0.3833333333333333,0.27999999999999997,0.5007142857142857,0.15825,0.75,-0.11738095238095236,16.0,0.43782349911420193,0.711634021685813,0.0,0.0,0.1875,0.3125,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,0.5291137566137567,0.5745783730158732,0.6063492063492063,49.0,10.0,26.0,14.0,2.0,5.0,12.0,3.0,3.63265306122449,7.204081632653061,58.62244897959184,8.818367346938777,93.53061224489795,303.78354166666674,201.98375000000001,17.816326530612244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14598540145985403,0.14598540145985403,6.85,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-7,2026-09-10,2026-09-10 17:30:00,DAŞ FATİH-1,DAŞ FATİH,1,59.0,1600.0,8.0,5.0,99.0,0.35000000000000003,0.4988888888888889,0.3127777777777778,0.3375061728395062,-0.5,0.03722222222222221,6.0,0.18242552380635635,0.13450890663187928,1.0,0.0,0.5,0.8333333333333334,0.06666666666666667,0.0,0.25,0.25,0.25,0.25,-0.28011695906432754,0.20948930296756382,-0.04999999999999999,49.0,9.0,33.0,17.0,2.0,8.0,0.0,0.0,3.5510204081632653,6.081632653061225,57.95918367346939,7.471428571428571,78.77551020408163,124.8575,229.18157894736842,18.79591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14598540145985403,0.14598540145985403,6.85,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-7,2026-09-10,2026-09-10 17:30:00,MİNİK ANNE  SKG-2,MİNİK ANNE  SKG,2,61.0,1600.0,8.0,6.0,95.0,-0.9166666666666666,-0.525,-0.18988095238095237,1.675,1.0,-0.7267857142857143,23.0,0.6513548646660542,0.7675209999546554,0.0,0.0,0.13043478260869565,0.21739130434782608,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,-0.3971763085399449,0.044584736251402926,0.13201754385964914,41.0,8.0,23.0,11.0,3.0,5.0,3.0,0.0,3.75,4.2926829268292686,56.4390243902439,6.39268292682927,83.55,102.64,186.0046875,17.878048780487806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2298850574712644,0.2298850574712644,4.35,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-7,2026-09-10,2026-09-10 17:30:00,ASAF BABA  SKG-3,ASAF BABA  SKG,3,60.0,1600.0,8.0,6.0,80.0,-0.7301587301587302,-0.1714285714285714,-0.7412698412698412,1.273922902494331,-0.33333333333333326,0.01111111111111096,14.0,0.3775406687981454,0.6022434015470758,0.0,0.0,0.21428571428571427,0.35714285714285715,0.06666666666666667,0.0,0.25,0.25,0.25,0.25,-1.2308333333333334,-0.621218487394958,-0.8590608465608466,49.0,5.0,13.0,24.0,3.0,9.0,1.0,0.0,5.0,5.36734693877551,57.16326530612245,12.357142857142858,66.06122448979592,128.65183673469392,137.69444444444446,15.775510204081632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08547008547008547,0.08547008547008547,11.7,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-7,2026-09-10,2026-09-10 17:30:00,GÜROBASI-4,GÜROBASI,4,58.0,1600.0,8.0,7.0,78.0,0.7212121212121212,-0.4339393939393939,-0.38363636363636366,6.568789715335172,1.0,1.104848484848485,5.0,0.16451646289656316,0.22011437099927414,1.0,0.0,0.6,1.0,0.1,0.0,0.25,0.25,0.25,0.25,-0.3310977764925133,-0.4379148629148629,0.0,49.0,3.0,16.0,40.0,2.0,12.0,0.0,0.0,4.775510204081633,5.795918367346939,58.12244897959184,15.004081632653062,72.55102040816327,100.93999999999997,121.5909090909091,15.612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.023640661938534282,0.023640661938534282,42.3,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-7,2026-09-10,2026-09-10 17:30:00,HOPDEDİK-5,HOPDEDİK,5,58.0,1600.0,8.0,4.0,80.0,0.7444444444444445,0.6666666666666667,0.7484848484848484,0.07722222222222222,0.9,-0.004040404040403955,12.0,0.320821300824607,0.7502601055951177,0.0,0.0,0.25,0.4166666666666667,0.041666666666666664,0.0,0.25,0.25,0.25,0.25,0.865909090909091,0.730465367965368,0.7097319347319347,17.0,4.0,11.0,11.0,3.0,7.0,8.0,3.0,3.0588235294117645,8.647058823529411,56.38235294117647,5.776470588235293,64.73333333333333,99.89470588235292,254.56666666666666,18.529411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.5,1,ANKARA,Cim,NORMAL
Ankara-2026-09-10-7,2026-09-10,2026-09-10 17:30:00,KASIRGA BEY-6,KASIRGA BEY,6,58.0,1600.0,8.0,4.0,65.0,0.10555555555555558,0.030000000000000006,-0.025000000000000012,0.4642222222222223,0.4,0.1305555555555556,12.0,0.320821300824607,0.6949434557753679,0.0,0.0,0.25,0.4166666666666667,0.075,0.0,0.25,0.25,0.25,0.25,-0.2180272108843537,-0.22515432098765428,0.25361811391223155,24.0,3.0,11.0,21.0,3.0,10.0,8.0,2.0,4.416666666666667,5.5,55.0625,11.339583333333332,46.86363636363637,103.72333333333331,177.296875,16.791666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06944444444444445,0.06944444444444445,14.4,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-7,2026-09-10,2026-09-10 17:30:00,TUMBULKARAÜZÜM-7,TUMBULKARAÜZÜM,7,57.0,1600.0,8.0,5.0,86.0,0.6296296296296297,0.46777777777777774,0.37065656565656574,0.12556172839506174,0.6666666666666667,0.2589730639730639,25.0,0.7057850278370112,0.726793935453203,0.0,0.0,0.12,0.2,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,0.2223063973063973,0.44702459376372417,0.2501002084335418,27.0,8.0,12.0,10.0,1.0,2.0,1.0,0.0,4.777777777777778,7.0,56.31481481481482,15.53888888888889,69.48,118.33000000000001,236.4764705882353,18.25925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14184397163120568,0.14184397163120568,7.05,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-7,2026-09-10,2026-09-10 17:30:00,ASİL MİR-8,ASİL MİR,8,56.0,1600.0,8.0,5.0,81.0,-2.4444444444444446,-1.5666666666666669,-2.120833333333333,2.0326388888888887,-1.3333333333333335,-0.3236111111111115,12.0,0.320821300824607,0.4925005624493796,0.0,0.0,0.25,0.4166666666666667,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,-0.4666666666666667,-0.6969246031746031,-0.9629120879120878,33.0,7.0,11.0,12.0,0.0,0.0,2.0,0.0,5.2727272727272725,4.606060606060606,56.666666666666664,17.73333333333333,68.61290322580645,110.12181818181816,223.91176470588235,16.575757575757574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08438818565400844,0.08438818565400844,11.85,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-8,2026-09-10,2026-09-10 18:00:00,YELLOW LION-1,YELLOW LION,1,59.0,1400.0,8.0,2.0,33.0,0.3174603174603175,-0.15952380952380954,-0.13293650793650794,1.1153344671201812,0.6666666666666667,0.45039682539682546,21.0,0.5926665999540697,0.7458626628125871,0.0,0.0,0.14285714285714285,0.23809523809523808,0.05,0.0,0.25,0.25,0.25,0.25,0.30059523809523814,-0.34920634920634924,-0.13293650793650794,6.0,0.0,2.0,6.0,0.0,2.0,2.0,0.0,3.6666666666666665,4.0,56.5,8.291666666666666,29.25,74.41166666666668,126.3,17.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4081632653061224,0.4081632653061224,2.45,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-8,2026-09-10,2026-09-10 18:00:00,BABA OCAĞI-2,BABA OCAĞI,2,57.0,1400.0,8.0,2.0,0.0,-4.0,-4.0,-4.0,0.03,-4.0,0.0,19.0,0.5312093733737563,0.230291377215842,0.0,0.0,0.15789473684210525,0.2631578947368421,0.008333333333333333,0.0,0.25,0.25,0.25,0.25,-4.0,-4.0,-4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,57.0,3.45,0.0,89.59,0.0,20.0,1.0,82.3,82.3,1200.0,14.580801944106925,14.580801944106925,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3389830508474576,0.3389830508474576,2.95,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-8,2026-09-10,2026-09-10 18:00:00,DEMİRKIR ŞAHI-3,DEMİRKIR ŞAHI,3,57.0,1400.0,8.0,2.0,0.0,-1.0,-1.0,-1.0,0.03,-1.0,0.0,9.0,0.24508501313237172,0.4999206349213015,0.0,0.0,0.3333333333333333,0.5555555555555556,0.008333333333333333,0.0,0.25,0.25,0.25,0.25,-1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,57.0,10.55,0.0,77.4,167.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.11299435028248588,0.11299435028248588,8.85,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-8,2026-09-10,2026-09-10 18:00:00,FIRE OF ARES-4,FIRE OF ARES,4,57.0,1400.0,8.0,2.0,0.0,-0.25,-0.25,-0.25,0.03,-0.25,0.0,91.0,0.9998911030899734,0.5704574919250475,0.0,1.0,0.03296703296703297,0.054945054945054944,0.008333333333333333,0.0,0.25,0.25,0.25,0.25,0.0,-0.25,-0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,5.0,57.0,10.35,0.0,60.76,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.06944444444444445,0.06944444444444445,14.4,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-8,2026-09-10,2026-09-10 18:00:00,NIGHTROW-5,NIGHTROW,5,57.0,1400.0,8.0,2.0,0.0,-2.5,-2.5,-2.5,0.03,-2.5,0.0,124.0,0.9999982396567868,0.2975030484671768,0.0,1.0,0.024193548387096774,0.04032258064516129,0.0,0.0,0.25,0.25,0.25,0.25,0.0,-2.5,-2.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,3.0,57.0,8.9,0.0,3355.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07782101167315175,0.07782101167315175,12.85,1,ANKARA,Cim,NORMAL
Ankara-2026-09-10-8,2026-09-10,2026-09-10 18:00:00,REDBAD-6,REDBAD,6,53.0,1400.0,8.0,2.0,0.0,-2.7777777777777777,-2.7777777777777777,-2.7777777777777777,20.765432098765434,-6.0,0.0,23.0,0.6513548646660542,0.10169324530381983,0.0,0.0,0.13043478260869565,0.21739130434782608,0.016666666666666666,0.0,0.25,0.25,0.25,0.25,-2.7777777777777777,0.4444444444444444,-2.7777777777777777,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,6.0,57.0,20.175,0.0,88.13,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.125,0.125,0.0,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-8,2026-09-10,2026-09-10 18:00:00,SUPER BLOOM-7,SUPER BLOOM,7,57.0,1400.0,8.0,2.0,0.0,-1.0,-1.0,-1.0,0.03,-1.0,0.0,91.0,0.9998911030899734,0.4771953198151371,0.0,1.0,0.03296703296703297,0.054945054945054944,0.008333333333333333,0.0,0.25,0.25,0.25,0.25,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,57.0,4.1,0.0,3561.0,167.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.2857142857142857,3.5,0,ANKARA,Cim,NORMAL
Ankara-2026-09-10-8,2026-09-10,2026-09-10 18:00:00,LADY SOVEREIGN  K Kulaklık takılacağını ifade eder.-8,LADY SOVEREIGN  K Kulaklık takılacağını ifade eder.,8,55.0,1400.0,8.0,2.0,0.0,0.08333333333333331,0.08333333333333331,0.08333333333333331,0.013888888888888883,0.0,0.0,14.0,0.3775406687981454,0.6730263206417865,0.0,0.0,0.21428571428571427,0.35714285714285715,0.008333333333333333,0.0,0.25,0.25,0.25,0.25,0.0,0.08333333333333331,0.08333333333333331,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,5.5,6.0,56.0,8.425,0.0,1683.11,30.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14598540145985403,0.14598540145985403,6.85,0,ANKARA,Cim,NORMAL
İzmir-2026-09-10-1,2026-09-10,2026-09-10 17:15:00,SUPERTRAMP-1,SUPERTRAMP,1,57.5,1400.0,10.0,3.0,59.0,-1.7440476190476188,-0.8464285714285715,-0.11639610389610384,8.457206632653062,-6.0,-1.627651515151515,33.0,0.8670357598021706,0.10385081378371351,0.0,0.0,0.09090909090909091,0.15151515151515152,0.05,0.0,0.25,0.25,0.25,0.25,-0.0344967532467532,-0.0344967532467532,-0.0344967532467532,12.0,3.0,7.0,10.0,3.0,5.0,0.0,0.0,3.5833333333333335,6.0,56.666666666666664,5.575,51.3,83.66499999999999,232.83333333333334,18.916666666666668,1.0,78.5,78.5,1200.0,15.286624203821656,15.286624203821656,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.08771929824561403,11.4,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-1,2026-09-10,2026-09-10 17:15:00,EAGLE KHAN-2,EAGLE KHAN,2,60.0,1400.0,10.0,4.0,57.0,-0.5,-0.6,-1.0659523809523808,0.6749999999999999,0.0,0.5659523809523808,13.0,0.34864513533394575,0.5943500890598095,0.0,0.0,0.23076923076923078,0.38461538461538464,0.05,0.0,0.25,0.25,0.25,0.25,0.33184523809523814,-0.5083333333333333,0.0,30.0,3.0,11.0,19.0,2.0,6.0,0.0,0.0,5.333333333333333,5.133333333333334,56.96666666666667,12.215,51.857142857142854,128.54,165.01785714285714,15.633333333333333,8.0,76.6625,75.0,1200.0,15.656169407302588,16.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.04819277108433735,20.75,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-1,2026-09-10,2026-09-10 17:15:00,ESİN GÜZELİ-3,ESİN GÜZELİ,3,59.0,1400.0,10.0,4.0,55.0,-0.16666666666666666,0.03333333333333335,-0.3458333333333333,0.4222222222222223,-1.0,0.17916666666666667,10.0,0.2689414213699951,0.5004761903322176,0.0,0.0,0.3,0.5,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,-0.02131093544137024,-0.010006313131313144,0.0,24.0,1.0,16.0,10.0,0.0,5.0,0.0,0.0,3.090909090909091,4.458333333333333,56.520833333333336,9.293750000000001,46.63636363636363,84.28041666666667,94.60249999999999,17.291666666666668,1.0,80.0,80.0,1200.0,15.0,15.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16260162601626016,0.16260162601626016,6.15,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-1,2026-09-10,2026-09-10 17:15:00,MOMENT SAVER-4,MOMENT SAVER,4,58.5,1400.0,10.0,3.0,55.0,-1.5,-1.1285714285714286,-1.030952380952381,3.475510204081633,1.0,-0.46904761904761894,18.0,0.5,0.7668829779912733,0.0,0.0,0.16666666666666666,0.2777777777777778,0.03333333333333333,0.0,0.25,0.25,0.25,0.25,-0.057328385899814434,0.022754329004329027,-0.2556547619047619,18.0,3.0,8.0,18.0,3.0,8.0,2.0,1.0,4.555555555555555,4.833333333333333,55.5,9.061111111111112,41.4375,101.38555555555553,230.975,17.0,5.0,78.6,77.0,1200.0,15.283242855609094,15.584415584415584,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.29411764705882354,3.4,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-1,2026-09-10,2026-09-10 17:15:00,GOLDEN SCORE  K Kulaklık takılacağını ifade eder.-5,GOLDEN SCORE  K Kulaklık takılacağını ifade eder.,5,58.0,1400.0,10.0,3.0,54.0,-0.25,0.03666666666666667,-0.23166666666666663,1.4817222222222222,0.25,-0.018333333333333368,56.0,0.991422514586288,0.722931082077331,0.0,0.0,0.05357142857142857,0.08928571428571429,0.03333333333333333,0.0,0.25,0.25,0.25,0.25,-0.14563492063492062,-0.14563492063492062,0.1711111111111111,14.0,2.0,8.0,14.0,2.0,8.0,4.0,0.0,3.7142857142857144,5.357142857142857,55.714285714285715,8.007142857142856,41.916666666666664,80.53642857142857,198.22727272727272,18.071428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12048192771084336,0.12048192771084336,8.3,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-1,2026-09-10,2026-09-10 17:15:00,TAŞDEMİR HAN-6,TAŞDEMİR HAN,6,55.0,1400.0,10.0,3.0,52.0,-1.6190476190476188,-0.7014285714285714,-0.33404761904761904,2.870724489795918,0.1428571428571429,-1.2849999999999997,6.0,0.18242552380635635,0.15521305810832944,1.0,0.0,0.5,0.8333333333333334,0.058333333333333334,0.0,0.25,0.25,0.25,0.25,-0.11388888888888883,-0.06436507936507936,-0.4175595238095238,18.0,2.0,9.0,18.0,2.0,9.0,0.0,0.0,4.055555555555555,4.444444444444445,56.611111111111114,8.991666666666667,40.75,109.30833333333334,163.23214285714286,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0970873786407767,0.0970873786407767,10.3,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-1,2026-09-10,2026-09-10 17:15:00,MULTIVERSE-7,MULTIVERSE,7,58.5,1400.0,10.0,4.0,48.0,-4.2,-3.12,-1.381904761904762,14.372,-9.0,-2.818095238095238,81.0,0.999620015485248,0.017435194167125946,0.0,1.0,0.037037037037037035,0.06172839506172839,0.016666666666666666,0.0,0.25,0.25,0.25,0.25,-1.8221445221445223,-0.7414636752136753,-1.3706934269434268,29.0,3.0,8.0,13.0,1.0,5.0,9.0,2.0,5.793103448275862,6.931034482758621,56.775862068965516,18.44137931034483,42.333333333333336,117.18464285714286,98.80882352941177,16.724137931034484,7.0,79.47142857142856,76.5,1228.5714285714287,15.46779180843269,15.686274509803921,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030487804878048783,0.030487804878048783,32.8,0,IZMIR,Kum,NORMAL
İzmir-2026-09-10-1,2026-09-10,2026-09-10 17:15:00,FASTEST ÇINAR  K Kulaklık takılacağını ifade eder.-8,FASTEST ÇINAR  K Kulaklık takılacağını ifade eder.,8,58.0,1400.0,10.0,4.0,47.0,0.44047619047619047,0.03351648351648353,-0.9582417582417582,0.6017706194903998,-0.25,1.3987179487179486,6.0,0.18242552380635635,0.15934693549866558,1.0,0.0,0.5,0.8333333333333334,0.041666666666666664,0.0,0.25,0.25,0.25,0.25,-0.3561927655677656,-0.043692765567765565,-0.7259615384615384,17.0,2.0,7.0,10.0,1.0,3.0,1.0,1.0,5.352941176470588,6.176470588235294,55.588235294117645,13.697058823529412,43.0625,90.88999999999999,177.5,15.352941176470589,2.0,80.0,76.0,1200.0,15.037593984962406,15.789473684210527,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19801980198019803,0.19801980198019803,5.05,1,IZMIR,Kum,NORMAL
